Time.Stamp, Delta.Time, PM_2.5, PM_10
2019-10-22 16:34:08, 4376,   9.10,  11.60
2019-10-22 16:34:11, 4378,   9.10,  11.80
2019-10-22 16:34:13, 4380,   8.90,  11.50
2019-10-22 16:34:15, 4382,   8.80,  11.30
2019-10-22 16:34:17, 4384,   8.70,  10.80
2019-10-22 16:34:19, 4386,   8.70,  10.40
2019-10-22 16:34:21, 4389,   8.80,  10.50
2019-10-22 16:34:23, 4391,   8.90,  10.40
2019-10-22 16:34:25, 4393,   8.70,  10.00
2019-10-22 16:34:27, 4395,   8.50,   9.50
2019-10-22 16:34:29, 4397,   8.40,   9.40
2019-10-22 16:34:32, 4399,   8.30,   9.30
2019-10-22 16:34:34, 4401,   8.40,  10.30
2019-10-22 16:34:36, 4403,   8.50,  10.10
2019-10-22 16:34:38, 4405,   8.50,  10.30
2019-10-22 16:34:40, 4407,   8.40,  10.00
2019-10-22 16:34:42, 4410,   8.50,  10.20
2019-10-22 16:34:44, 4412,   8.60,  10.10
2019-10-22 16:34:46, 4414,   8.50,  10.10
2019-10-22 16:34:48, 4416,   8.50,  10.20
2019-10-22 16:34:50, 4418,   8.60,  10.80
2019-10-22 16:34:53, 4420,   8.40,  10.40
2019-10-22 16:34:55, 4422,   8.30,  10.40
2019-10-22 16:34:57, 4424,   8.40,  10.50
2019-10-22 16:34:59, 4426,   8.50,  10.50
2019-10-22 16:35:01, 4428,   8.80,  10.60
2019-10-22 16:35:03, 4431,   8.70,   9.70
2019-10-22 16:35:05, 4433,   8.70,   9.90
2019-10-22 16:35:07, 4435,   8.70,  10.00
2019-10-22 16:35:09, 4437,   8.70,   9.90
2019-10-22 16:35:11, 4439,   8.50,   9.90
2019-10-22 16:35:14, 4441,   8.50,  10.10
2019-10-22 16:35:16, 4443,   8.60,  10.90
2019-10-22 16:35:18, 4445,   8.60,  11.00
2019-10-22 16:35:20, 4447,   8.70,  11.50
2019-10-22 16:35:22, 4449,   8.80,  11.70
2019-10-22 16:35:24, 4452,   8.80,  11.90
2019-10-22 16:35:26, 4454,   8.80,  11.90
2019-10-22 16:35:28, 4456,   9.00,  12.20
2019-10-22 16:35:30, 4458,   8.70,  11.90
2019-10-22 16:35:32, 4460,   8.70,  12.00
2019-10-22 16:35:35, 4462,   8.80,  11.90
2019-10-22 16:35:37, 4464,   8.80,  12.20
2019-10-22 16:35:39, 4466,   8.80,  12.10
2019-10-22 16:35:41, 4468,   8.90,  12.30
2019-10-22 16:35:43, 4471,   8.90,  11.90
2019-10-22 16:35:45, 4473,   8.90,  11.40
2019-10-22 16:35:47, 4475,   8.90,  11.60
2019-10-22 16:35:49, 4477,   8.90,  10.90
2019-10-22 16:35:51, 4479,   9.00,  10.90
2019-10-22 16:35:54, 4481,   8.90,  10.80
2019-10-22 16:35:56, 4483,   8.90,  11.00
2019-10-22 16:35:58, 4485,   8.90,  11.10
2019-10-22 16:36:00, 4487,   8.80,  10.80
2019-10-22 16:36:02, 4489,   8.80,  11.30
2019-10-22 16:36:04, 4492,   8.90,  11.60
2019-10-22 16:36:06, 4494,   8.80,  11.20
2019-10-22 16:36:08, 4496,   8.90,  11.40
2019-10-22 16:36:10, 4498,   8.90,  11.30
2019-10-22 16:36:12, 4500,   8.80,  11.90
2019-10-22 16:36:15, 4502,   8.90,  12.20
2019-10-22 16:36:17, 4504,   9.00,  12.40
2019-10-22 16:36:19, 4506,   9.00,  13.00
2019-10-22 16:36:21, 4508,   8.80,  13.20
2019-10-22 16:36:23, 4510,   8.70,  12.80
2019-10-22 16:36:25, 4513,   8.80,  12.50
2019-10-22 16:36:27, 4515,   8.60,  12.80
2019-10-22 16:36:29, 4517,   8.70,  13.10
2019-10-22 16:36:31, 4519,   8.80,  12.60
2019-10-22 16:36:33, 4521,   8.60,  12.00
2019-10-22 16:36:36, 4523,   8.70,  12.20
2019-10-22 16:36:38, 4525,   8.60,  12.10
2019-10-22 16:36:40, 4527,   8.70,  12.10
2019-10-22 16:36:42, 4529,   8.50,  11.10
2019-10-22 16:36:44, 4531,   8.40,  11.10
2019-10-22 16:36:46, 4534,   8.50,  12.00
2019-10-22 16:36:48, 4536,   8.50,  11.40
2019-10-22 16:36:50, 4538,   8.60,  11.20
2019-10-22 16:36:52, 4540,   8.60,  11.50
2019-10-22 16:36:54, 4542,   8.80,  11.70
2019-10-22 16:36:57, 4544,   8.80,  11.30
2019-10-22 16:36:59, 4546,   8.80,  10.70
2019-10-22 16:37:01, 4548,   8.80,  11.30
2019-10-22 16:37:03, 4550,   9.00,  11.60
2019-10-22 16:37:05, 4552,   9.00,  11.90
2019-10-22 16:37:07, 4555,   9.10,  12.30
2019-10-22 16:37:09, 4557,   8.90,  12.10
2019-10-22 16:37:11, 4559,   9.10,  12.80
2019-10-22 16:37:13, 4561,   9.10,  12.70
2019-10-22 16:37:15, 4563,   9.20,  12.50
2019-10-22 16:37:18, 4565,   9.10,  11.90
2019-10-22 16:37:20, 4567,   8.90,  11.40
2019-10-22 16:37:22, 4569,   8.80,  11.20
2019-10-22 16:37:24, 4571,   8.70,  10.90
2019-10-22 16:37:26, 4573,   8.60,  10.80
2019-10-22 16:37:28, 4576,   8.70,  11.20
2019-10-22 16:37:30, 4578,   8.50,  10.50
2019-10-22 16:37:32, 4580,   8.40,  10.40
2019-10-22 16:37:34, 4582,   8.30,   9.80
2019-10-22 16:37:36, 4584,   8.20,  10.10
2019-10-22 16:37:39, 4586,   8.20,  10.30
2019-10-22 16:37:41, 4588,   8.20,  10.20
2019-10-22 16:37:43, 4590,   8.10,   9.40
2019-10-22 16:37:45, 4592,   8.20,   9.70
2019-10-22 16:37:47, 4595,   8.20,   9.80
2019-10-22 16:37:49, 4597,   8.40,  11.40
2019-10-22 16:37:51, 4599,   8.70,  11.80
2019-10-22 16:37:53, 4601,   8.80,  12.00
2019-10-22 16:37:55, 4603,   8.90,  12.10
2019-10-22 16:37:58, 4605,   8.90,  12.30
2019-10-22 16:38:00, 4607,   8.90,  12.60
2019-10-22 16:38:02, 4609,   9.10,  12.40
2019-10-22 16:38:04, 4611,   9.10,  12.60
2019-10-22 16:38:06, 4613,   9.30,  13.40
2019-10-22 16:38:08, 4616,   9.50,  14.00
2019-10-22 16:38:10, 4618,   9.40,  13.90
2019-10-22 16:38:12, 4620,   9.40,  13.90
2019-10-22 16:38:14, 4622,   9.30,  13.70
2019-10-22 16:38:16, 4624,   9.50,  14.50
2019-10-22 16:38:19, 4626,   9.30,  13.70
2019-10-22 16:38:21, 4628,   9.20,  13.40
2019-10-22 16:38:23, 4630,   8.90,  12.90
2019-10-22 16:38:25, 4632,   9.00,  13.10
2019-10-22 16:38:27, 4634,   9.00,  12.60
2019-10-22 16:38:29, 4637,   9.10,  12.50
2019-10-22 16:38:31, 4639,   8.90,  12.30
2019-10-22 16:38:33, 4641,   8.90,  12.30
2019-10-22 16:38:35, 4643,   8.90,  12.40
2019-10-22 16:38:37, 4645,   8.70,  11.60
2019-10-22 16:38:40, 4647,   8.60,  11.50
2019-10-22 16:38:42, 4649,   8.50,  10.90
2019-10-22 16:38:44, 4651,   8.60,  11.10
2019-10-22 16:38:46, 4653,   8.30,  10.30
2019-10-22 16:38:48, 4655,   8.20,   9.80
2019-10-22 16:38:50, 4658,   8.30,   9.30
2019-10-22 16:38:52, 4660,   8.20,  10.60
2019-10-22 16:38:54, 4662,   8.20,  10.60
2019-10-22 16:38:56, 4664,   8.10,  10.60
2019-10-22 16:38:58, 4666,   8.00,  10.70
2019-10-22 16:39:01, 4668,   8.00,  10.80
2019-10-22 16:39:03, 4670,   8.10,  11.30
2019-10-22 16:39:05, 4672,   8.00,  10.70
2019-10-22 16:39:07, 4674,   7.90,  10.40
2019-10-22 16:39:09, 4676,   7.90,  10.60
2019-10-22 16:39:11, 4679,   7.90,  10.90
2019-10-22 16:39:13, 4681,   8.00,  11.80
2019-10-22 16:39:15, 4683,   8.20,  11.80
2019-10-22 16:39:17, 4685,   8.40,  11.90
2019-10-22 16:39:19, 4687,   8.50,  13.10
2019-10-22 16:39:22, 4689,   8.60,  13.30
2019-10-22 16:39:24, 4691,   8.50,  11.80
2019-10-22 16:39:26, 4693,   8.60,  12.40
2019-10-22 16:39:28, 4695,   8.70,  12.30
2019-10-22 16:39:30, 4697,   8.70,  12.10
2019-10-22 16:39:32, 4700,   8.70,  12.40
2019-10-22 16:39:34, 4702,   8.70,  11.80
2019-10-22 16:39:36, 4704,   8.80,  11.70
2019-10-22 16:39:38, 4706,   9.00,  12.10
2019-10-22 16:39:41, 4708,   9.10,  12.00
2019-10-22 16:39:43, 4710,   9.00,  11.10
2019-10-22 16:39:45, 4712,   9.00,  11.50
2019-10-22 16:39:47, 4714,   8.90,  11.50
2019-10-22 16:39:49, 4716,   8.90,  11.70
2019-10-22 16:39:51, 4719,   8.80,  10.80
2019-10-22 16:39:53, 4721,   8.80,  10.40
2019-10-22 16:39:55, 4723,   9.00,  10.90
2019-10-22 16:39:57, 4725,   8.90,  10.80
2019-10-22 16:39:59, 4727,   8.80,  10.70
2019-10-22 16:40:02, 4729,   8.80,  10.60
2019-10-22 16:40:04, 4731,   8.90,  10.80
2019-10-22 16:40:06, 4733,   9.00,  10.90
2019-10-22 16:40:08, 4735,   8.90,  10.50
2019-10-22 16:40:10, 4737,   9.00,  11.30
2019-10-22 16:40:12, 4740,   9.10,  11.70
2019-10-22 16:40:14, 4742,   9.10,  11.20
2019-10-22 16:40:16, 4744,   9.10,  11.20
2019-10-22 16:40:18, 4746,   9.00,  10.80
2019-10-22 16:40:20, 4748,   8.80,  10.40
2019-10-22 16:40:23, 4750,   8.80,  10.60
2019-10-22 16:40:25, 4752,   8.70,  10.00
2019-10-22 16:40:27, 4754,   8.50,   9.70
2019-10-22 16:40:29, 4756,   8.70,  10.40
2019-10-22 16:40:31, 4758,   8.70,  10.50
2019-10-22 16:40:33, 4761,   8.70,  10.40
2019-10-22 16:40:35, 4763,   8.70,  10.90
2019-10-22 16:40:37, 4765,   8.70,  10.90
2019-10-22 16:40:39, 4767,   8.50,  10.10
2019-10-22 16:40:41, 4769,   8.30,   9.50
2019-10-22 16:40:44, 4771,   8.20,   9.70
2019-10-22 16:40:46, 4773,   8.30,   9.80
2019-10-22 16:40:48, 4775,   8.40,  10.00
2019-10-22 16:40:50, 4777,   8.50,  10.10
2019-10-22 16:40:52, 4779,   8.50,  10.10
2019-10-22 16:40:54, 4782,   8.50,  10.30
2019-10-22 16:40:56, 4784,   8.60,  11.50
2019-10-22 16:40:58, 4786,   8.60,  11.40
2019-10-22 16:41:00, 4788,   8.50,  11.40
2019-10-22 16:41:02, 4790,   8.50,  11.30
2019-10-22 16:41:05, 4792,   8.50,  11.40
2019-10-22 16:41:07, 4794,   8.50,  11.30
2019-10-22 16:41:09, 4796,   8.40,  12.20
2019-10-22 16:41:11, 4798,   8.50,  12.00
2019-10-22 16:41:13, 4800,   8.60,  11.80
2019-10-22 16:41:15, 4803,   8.60,  11.80
2019-10-22 16:41:17, 4805,   8.50,  11.80
2019-10-22 16:41:19, 4807,   8.40,  11.90
2019-10-22 16:41:21, 4809,   8.40,  12.30
2019-10-22 16:41:23, 4811,   8.40,  11.90
2019-10-22 16:41:26, 4813,   8.40,  10.90
2019-10-22 16:41:28, 4815,   8.20,  10.20
2019-10-22 16:41:30, 4817,   8.30,  10.70
2019-10-22 16:41:32, 4819,   8.30,  10.60
2019-10-22 16:41:34, 4821,   8.30,  10.30
2019-10-22 16:41:36, 4824,   8.20,  10.30
2019-10-22 16:41:38, 4826,   8.20,   9.30
2019-10-22 16:41:40, 4828,   8.20,   9.60
2019-10-22 16:41:42, 4830,   8.10,   9.70
2019-10-22 16:41:45, 4832,   8.10,   9.60
2019-10-22 16:41:47, 4834,   8.30,  10.00
2019-10-22 16:41:49, 4836,   8.30,  10.50
2019-10-22 16:41:51, 4838,   8.20,  10.20
2019-10-22 16:41:53, 4840,   8.30,  11.10
2019-10-22 16:41:55, 4843,   8.30,  11.10
2019-10-22 16:41:57, 4845,   8.20,  10.90
2019-10-22 16:41:59, 4847,   8.30,  11.10
2019-10-22 16:42:01, 4849,   8.40,  10.80
2019-10-22 16:42:03, 4851,   8.30,  10.80
2019-10-22 16:42:06, 4853,   8.30,  11.20
2019-10-22 16:42:08, 4855,   8.40,  11.50
2019-10-22 16:42:10, 4857,   8.30,  11.40
2019-10-22 16:42:12, 4859,   8.30,  11.00
2019-10-22 16:42:14, 4861,   8.40,  11.40
2019-10-22 16:42:16, 4864,   8.30,  11.00
2019-10-22 16:42:18, 4866,   8.30,  10.30
2019-10-22 16:42:20, 4868,   8.40,  10.50
2019-10-22 16:42:22, 4870,   8.40,  10.60
2019-10-22 16:42:24, 4872,   8.40,  11.30
2019-10-22 16:42:27, 4874,   8.40,  11.30
2019-10-22 16:42:29, 4876,   8.30,  11.00
2019-10-22 16:42:31, 4878,   8.30,  11.00
2019-10-22 16:42:33, 4880,   8.30,  11.00
2019-10-22 16:42:35, 4882,   8.20,  11.10
2019-10-22 16:42:37, 4885,   8.20,  10.40
2019-10-22 16:42:39, 4887,   8.10,  10.70
2019-10-22 16:42:41, 4889,   8.20,  11.80
2019-10-22 16:42:43, 4891,   8.20,  12.30
2019-10-22 16:42:45, 4893,   8.20,  12.40
2019-10-22 16:42:48, 4895,   8.40,  12.60
2019-10-22 16:42:50, 4897,   8.30,  12.70
2019-10-22 16:42:52, 4899,   8.30,  11.80
2019-10-22 16:42:54, 4901,   8.40,  11.80
2019-10-22 16:42:56, 4903,   8.50,  11.90
2019-10-22 16:42:58, 4906,   8.40,  12.10
2019-10-22 16:43:00, 4908,   8.50,  12.50
2019-10-22 16:43:02, 4910,   8.30,  12.30
2019-10-22 16:43:04, 4912,   8.40,  12.00
2019-10-22 16:43:06, 4914,   8.50,  12.10
2019-10-22 16:43:09, 4916,   8.40,  11.80
2019-10-22 16:43:11, 4918,   8.50,  10.90
2019-10-22 16:43:13, 4920,   8.40,  10.70
2019-10-22 16:43:15, 4922,   8.40,  10.30
2019-10-22 16:43:17, 4924,   8.30,  10.60
2019-10-22 16:43:19, 4927,   8.20,  11.00
2019-10-22 16:43:21, 4929,   8.20,  10.80
2019-10-22 16:43:23, 4931,   8.00,  11.00
2019-10-22 16:43:25, 4933,   7.90,  10.10
2019-10-22 16:43:27, 4935,   8.00,   9.80
2019-10-22 16:43:30, 4937,   8.00,  10.40
2019-10-22 16:43:32, 4939,   8.10,  10.70
2019-10-22 16:43:34, 4941,   8.40,  11.00
2019-10-22 16:43:36, 4943,   8.40,  11.00
2019-10-22 16:43:38, 4945,   8.30,  11.70
2019-10-22 16:43:40, 4948,   8.40,  11.90
2019-10-22 16:43:42, 4950,   8.50,  12.90
2019-10-22 16:43:44, 4952,   8.40,  12.50
2019-10-22 16:43:46, 4954,   8.50,  12.80
2019-10-22 16:43:49, 4956,   8.50,  12.30
2019-10-22 16:43:51, 4958,   8.80,  12.70
2019-10-22 16:43:53, 4960,   8.80,  12.60
2019-10-22 16:43:55, 4962,   9.00,  13.00
2019-10-22 16:43:57, 4964,   8.90,  12.90
2019-10-22 16:43:59, 4967,   8.80,  12.00
2019-10-22 16:44:01, 4969,   8.80,  12.70
2019-10-22 16:44:03, 4971,   8.60,  12.60
2019-10-22 16:44:05, 4973,   8.50,  12.50
2019-10-22 16:44:07, 4975,   8.50,  12.10
2019-10-22 16:44:10, 4977,   8.60,  12.50
2019-10-22 16:44:12, 4979,   8.60,  11.40
2019-10-22 16:44:14, 4981,   8.60,  11.40
2019-10-22 16:44:16, 4983,   8.70,  11.30
2019-10-22 16:44:18, 4985,   8.50,  11.30
2019-10-22 16:44:20, 4988,   8.40,  11.80
2019-10-22 16:44:22, 4990,   8.30,  11.10
2019-10-22 16:44:24, 4992,   8.30,  11.60
2019-10-22 16:44:26, 4994,   8.40,  11.70
2019-10-22 16:44:28, 4996,   8.50,  12.20
2019-10-22 16:44:31, 4998,   8.60,  11.30
2019-10-22 16:44:33, 5000,   8.60,  11.60
2019-10-22 16:44:35, 5002,   8.60,  11.50
2019-10-22 16:44:37, 5004,   8.50,  10.90
2019-10-22 16:44:39, 5006,   8.50,  11.20
2019-10-22 16:44:41, 5009,   8.30,  10.90
2019-10-22 16:44:43, 5011,   8.30,  10.90
2019-10-22 16:44:45, 5013,   8.30,  10.40
2019-10-22 16:44:47, 5015,   8.40,  10.90
2019-10-22 16:44:49, 5017,   8.50,  10.40
2019-10-22 16:44:52, 5019,   8.30,  10.50
2019-10-22 16:44:54, 5021,   8.30,  10.20
2019-10-22 16:44:56, 5023,   8.20,  10.40
2019-10-22 16:44:58, 5025,   8.10,  10.30
2019-10-22 16:45:00, 5027,   8.10,  10.00
2019-10-22 16:45:02, 5030,   8.00,   9.90
2019-10-22 16:45:04, 5032,   7.90,   9.40
2019-10-22 16:45:06, 5034,   8.00,   9.50
2019-10-22 16:45:08, 5036,   8.00,   9.40
2019-10-22 16:45:10, 5038,   8.00,   9.00
2019-10-22 16:45:13, 5040,   8.10,   9.00
2019-10-22 16:45:15, 5042,   8.10,   9.10
2019-10-22 16:45:17, 5044,   8.00,   8.90
2019-10-22 16:45:19, 5046,   8.00,   8.90
2019-10-22 16:45:21, 5048,   7.90,   8.80
2019-10-22 16:45:23, 5051,   8.00,   8.90
2019-10-22 16:45:25, 5053,   7.70,   8.60
2019-10-22 16:45:27, 5055,   7.90,   8.70
2019-10-22 16:45:29, 5057,   7.80,   8.60
2019-10-22 16:45:31, 5059,   7.90,   8.70
2019-10-22 16:45:34, 5061,   8.00,   8.90
2019-10-22 16:45:36, 5063,   8.00,   8.90
2019-10-22 16:45:38, 5065,   8.10,   9.00
2019-10-22 16:45:40, 5067,   8.00,   8.90
2019-10-22 16:45:42, 5069,   8.00,   8.90
2019-10-22 16:45:44, 5072,   8.00,   8.90
2019-10-22 16:45:46, 5074,   8.10,   9.00
2019-10-22 16:45:48, 5076,   8.20,   9.10
2019-10-22 16:45:50, 5078,   8.30,   9.30
2019-10-22 16:45:52, 5080,   8.50,   9.70
2019-10-22 16:45:55, 5082,   8.50,   9.90
2019-10-22 16:45:57, 5084,   8.40,   9.90
2019-10-22 16:45:59, 5086,   8.40,  10.00
2019-10-22 16:46:01, 5088,   8.40,  10.10
2019-10-22 16:46:03, 5090,   8.40,  11.00
2019-10-22 16:46:05, 5093,   8.40,  10.90
2019-10-22 16:46:07, 5095,   8.30,  11.20
2019-10-22 16:46:09, 5097,   8.40,  11.30
2019-10-22 16:46:11, 5099,   8.40,  11.80
2019-10-22 16:46:14, 5101,   8.30,  11.90
2019-10-22 16:46:16, 5103,   8.50,  12.70
2019-10-22 16:46:18, 5105,   8.60,  12.60
2019-10-22 16:46:20, 5107,   8.60,  12.20
2019-10-22 16:46:22, 5109,   8.40,  11.50
2019-10-22 16:46:24, 5112,   8.40,  11.60
2019-10-22 16:46:26, 5114,   8.60,  11.60
2019-10-22 16:46:28, 5116,   8.60,  11.50
2019-10-22 16:46:30, 5118,   8.50,  11.30
2019-10-22 16:46:32, 5120,   8.30,  11.30
2019-10-22 16:46:35, 5122,   8.40,  10.50
2019-10-22 16:46:37, 5124,   8.40,  10.00
2019-10-22 16:46:39, 5126,   8.30,  10.00
2019-10-22 16:46:41, 5128,   8.30,   9.90
2019-10-22 16:46:43, 5130,   8.50,  10.20
2019-10-22 16:46:45, 5133,   8.40,   9.50
2019-10-22 16:46:47, 5135,   8.20,   9.10
2019-10-22 16:46:49, 5137,   8.00,   8.90
2019-10-22 16:46:51, 5139,   8.00,   8.90
2019-10-22 16:46:53, 5141,   8.20,   9.10
2019-10-22 16:46:56, 5143,   8.30,   9.20
2019-10-22 16:46:58, 5145,   8.30,   9.30
2019-10-22 16:47:00, 5147,   8.20,   9.20
2019-10-22 16:47:02, 5149,   8.20,   9.20
2019-10-22 16:47:04, 5151,   8.20,   9.40
2019-10-22 16:47:06, 5154,   8.10,   9.40
2019-10-22 16:47:08, 5156,   8.30,   9.50
2019-10-22 16:47:10, 5158,   8.30,   9.30
2019-10-22 16:47:12, 5160,   8.30,   9.60
2019-10-22 16:47:14, 5162,   8.30,   9.80
2019-10-22 16:47:17, 5164,   8.20,   9.80
2019-10-22 16:47:19, 5166,   8.20,   9.90
2019-10-22 16:47:21, 5168,   8.30,  10.00
2019-10-22 16:47:23, 5170,   8.30,  10.10
2019-10-22 16:47:25, 5172,   8.20,  10.00
2019-10-22 16:47:27, 5175,   8.20,   9.70
2019-10-22 16:47:29, 5177,   8.20,   9.50
2019-10-22 16:47:31, 5179,   8.30,   9.70
2019-10-22 16:47:33, 5181,   8.40,  10.10
2019-10-22 16:47:35, 5183,   8.40,   9.70
2019-10-22 16:47:38, 5185,   8.30,  10.10
2019-10-22 16:47:40, 5187,   8.40,  10.50
2019-10-22 16:47:42, 5189,   8.40,  10.60
2019-10-22 16:47:44, 5191,   8.30,  10.40
2019-10-22 16:47:46, 5193,   8.30,  11.60
2019-10-22 16:47:48, 5196,   8.40,  11.90
2019-10-22 16:47:50, 5198,   8.40,  12.30
2019-10-22 16:47:52, 5200,   8.20,  12.20
2019-10-22 16:47:54, 5202,   8.30,  13.20
2019-10-22 16:47:56, 5204,   8.50,  13.90
2019-10-22 16:47:59, 5206,   8.50,  14.10
2019-10-22 16:48:01, 5208,   8.40,  14.70
2019-10-22 16:48:03, 5210,   8.30,  14.00
2019-10-22 16:48:05, 5212,   8.40,  14.30
2019-10-22 16:48:07, 5214,   8.50,  14.40
2019-10-22 16:48:09, 5217,   8.30,  13.50
2019-10-22 16:48:11, 5219,   8.20,  12.90
2019-10-22 16:48:13, 5221,   8.10,  12.40
2019-10-22 16:48:15, 5223,   8.20,  11.50
2019-10-22 16:48:17, 5225,   8.00,  11.20
2019-10-22 16:48:20, 5227,   8.10,  10.80
2019-10-22 16:48:22, 5229,   8.30,  11.30
2019-10-22 16:48:24, 5231,   8.20,  10.30
2019-10-22 16:48:26, 5233,   8.10,   9.80
2019-10-22 16:48:28, 5235,   8.00,   9.80
2019-10-22 16:48:30, 5238,   8.20,   9.20
2019-10-22 16:48:32, 5240,   8.20,   9.40
2019-10-22 16:48:34, 5242,   8.20,  10.10
2019-10-22 16:48:36, 5244,   8.30,  10.50
2019-10-22 16:48:38, 5246,   8.20,  10.50
2019-10-22 16:48:41, 5248,   8.30,  10.70
2019-10-22 16:48:43, 5250,   8.40,  11.10
2019-10-22 16:48:45, 5252,   8.60,  11.90
2019-10-22 16:48:47, 5254,   8.80,  12.10
2019-10-22 16:48:49, 5257,   8.60,  12.30
2019-10-22 16:48:51, 5259,   8.60,  11.50
2019-10-22 16:48:53, 5261,   8.60,  12.00
2019-10-22 16:48:55, 5263,   8.60,  11.90
2019-10-22 16:48:57, 5265,   8.60,  11.80
2019-10-22 16:49:00, 5267,   8.60,  11.60
2019-10-22 16:49:02, 5269,   8.90,  12.40
2019-10-22 16:49:04, 5271,   8.90,  12.10
2019-10-22 16:49:06, 5273,   8.80,  11.50
2019-10-22 16:49:08, 5275,   9.00,  11.70
2019-10-22 16:49:10, 5278,   9.00,  11.70
2019-10-22 16:49:12, 5280,   8.90,  11.70
2019-10-22 16:49:14, 5282,   8.80,  10.70
2019-10-22 16:49:16, 5284,   8.70,  10.70
2019-10-22 16:49:18, 5286,   8.50,  10.70
2019-10-22 16:49:21, 5288,   8.50,  10.50
2019-10-22 16:49:23, 5290,   8.60,  10.90
2019-10-22 16:49:25, 5292,   8.60,  11.10
2019-10-22 16:49:27, 5294,   8.60,  11.20
2019-10-22 16:49:29, 5296,   8.50,  11.20
2019-10-22 16:49:31, 5299,   8.40,  11.80
2019-10-22 16:49:33, 5301,   8.40,  11.50
2019-10-22 16:49:35, 5303,   8.50,  11.60
2019-10-22 16:49:37, 5305,   8.40,  12.20
2019-10-22 16:49:39, 5307,   8.40,  12.50
2019-10-22 16:49:42, 5309,   8.50,  13.10
2019-10-22 16:49:44, 5311,   8.50,  13.00
2019-10-22 16:49:46, 5313,   8.50,  12.90
2019-10-22 16:49:48, 5315,   8.60,  12.70
2019-10-22 16:49:50, 5317,   8.60,  13.00
2019-10-22 16:49:52, 5320,   8.40,  11.80
2019-10-22 16:49:54, 5322,   8.30,  11.70
2019-10-22 16:49:56, 5324,   8.50,  12.00
2019-10-22 16:49:58, 5326,   8.50,  11.60
2019-10-22 16:50:00, 5328,   8.60,  11.50
2019-10-22 16:50:03, 5330,   8.40,  10.20
2019-10-22 16:50:05, 5332,   8.20,  10.00
2019-10-22 16:50:07, 5334,   8.20,   9.40
2019-10-22 16:50:09, 5336,   8.10,   9.00
2019-10-22 16:50:11, 5338,   8.00,   8.90
2019-10-22 16:50:13, 5341,   8.10,   9.00
2019-10-22 16:50:15, 5343,   8.00,   8.90
2019-10-22 16:50:17, 5345,   8.00,   8.90
2019-10-22 16:50:19, 5347,   8.10,   9.10
2019-10-22 16:50:21, 5349,   8.30,   9.30
2019-10-22 16:50:24, 5351,   8.30,   9.30
2019-10-22 16:50:26, 5353,   8.00,   9.50
2019-10-22 16:50:28, 5355,   8.10,   9.70
2019-10-22 16:50:30, 5357,   8.10,  10.10
2019-10-22 16:50:32, 5359,   8.30,  10.30
2019-10-22 16:50:34, 5362,   8.30,  10.10
2019-10-22 16:50:36, 5364,   8.30,  10.30
2019-10-22 16:50:38, 5366,   8.20,  10.10
2019-10-22 16:50:40, 5368,   8.10,   9.90
2019-10-22 16:50:42, 5370,   8.20,  10.10
2019-10-22 16:50:45, 5372,   8.20,  10.20
2019-10-22 16:50:47, 5374,   8.20,  10.30
2019-10-22 16:50:49, 5376,   8.10,  10.00
2019-10-22 16:50:51, 5378,   8.10,  10.30
2019-10-22 16:50:53, 5380,   8.50,  10.90
2019-10-22 16:50:55, 5383,   8.40,  10.20
2019-10-22 16:50:57, 5385,   8.50,  10.40
2019-10-22 16:50:59, 5387,   8.40,  10.30
2019-10-22 16:51:01, 5389,   8.50,  11.00
2019-10-22 16:51:03, 5391,   8.50,  11.80
2019-10-22 16:51:06, 5393,   8.40,  11.50
2019-10-22 16:51:08, 5395,   8.40,  12.20
2019-10-22 16:51:10, 5397,   8.60,  12.40
2019-10-22 16:51:12, 5399,   8.50,  12.30
2019-10-22 16:51:14, 5401,   8.50,  13.10
2019-10-22 16:51:16, 5404,   8.70,  13.20
2019-10-22 16:51:18, 5406,   8.70,  13.20
2019-10-22 16:51:20, 5408,   8.80,  12.90
2019-10-22 16:51:22, 5410,   8.70,  13.50
2019-10-22 16:51:24, 5412,   8.40,  13.00
2019-10-22 16:51:27, 5414,   8.30,  12.80
2019-10-22 16:51:29, 5416,   8.40,  12.60
2019-10-22 16:51:31, 5418,   8.30,  11.90
2019-10-22 16:51:33, 5420,   8.20,  11.00
2019-10-22 16:51:35, 5423,   8.40,  11.40
2019-10-22 16:51:37, 5425,   8.40,  11.00
2019-10-22 16:51:39, 5427,   8.50,  11.20
2019-10-22 16:51:41, 5429,   8.50,  10.90
2019-10-22 16:51:43, 5431,   8.50,  10.60
2019-10-22 16:51:46, 5433,   8.40,  10.70
2019-10-22 16:51:48, 5435,   8.30,  10.60
2019-10-22 16:51:50, 5437,   8.30,  10.40
2019-10-22 16:51:52, 5439,   8.20,   9.20
2019-10-22 16:51:54, 5441,   8.10,   9.20
2019-10-22 16:51:56, 5444,   8.20,   9.50
2019-10-22 16:51:58, 5446,   8.10,   9.80
2019-10-22 16:52:00, 5448,   8.30,  10.00
2019-10-22 16:52:02, 5450,   8.20,   9.80
2019-10-22 16:52:04, 5452,   8.30,  10.60
2019-10-22 16:52:07, 5454,   8.20,  11.50
2019-10-22 16:52:09, 5456,   8.20,  11.40
2019-10-22 16:52:11, 5458,   8.20,  12.00
2019-10-22 16:52:13, 5460,   8.30,  11.80
